"Collection Name","Title#1","Title Type#1","Name#1","Name URI#1","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Genre#2","Genre URI#2","Date Created#1","Date Captured#1","Language Term#1","Language Term URI#1","Form#1","Form URI#1","Internet Media Type#1","Internet Media Type URI#1","Digital Origin#1","Physical Description Note#2","Abstract#1","Note#1","Note#2","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Geographic#1","Subject Geographic URI#1","Subject Geographic#2","Subject Geographic URI#2","Related Item#1","Related Item Type#1","Related Item Identifier#1","Related Item#2","Related Item Type#2","Related Item Identifier#2","Related Item#3","Related Item Type#3","Related Item Identifier#3","Local Identifier#1","Persistent Identifier#1","Reference Identifier#1","Physical Location#1","Shelf Locator#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"CU Campus Building Collection","University of Colorado Boulder, Baker Hall under construction","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1937-03-11","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of Baker Hall at the University of Colorado Boulder while it is under construction.","Text on back of photograph: No. 13576 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff9_bakerHallDormsConstr_001.tif","https://ark.colorado.edu/ark:/47540/jm1k4j00n106","b6d67e2a5173a50dd705a2e082b6cdcc","University of Colorado Boulder Libraries Archives","Box 1 | Folder 9","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","10","1255189","5423","narv_cumuseum_b1ff9_bakerHallDormsConstr_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~10~1255189"
"CU Campus Building Collection","University of Colorado Boulder, Baker Hall under construction","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of Baker Hall at the University of Colorado Boulder while it is under construction.","Text on back of photograph: No. 13559 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff10_bakerHallDormsConstr_001.tif","https://ark.colorado.edu/ark:/47540/n57x6r67611t","b6d67e2a5173a50dd705a2e082b6cdcc","University of Colorado Boulder Libraries Archives","Box 1 | Folder 10","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","11","1255190","5423","narv_cumuseum_b1ff10_bakerHallDormsConstr_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~11~1255190"
"CU Campus Building Collection","University of Colorado Boulder, Balch Fieldhouse","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1936-07-02","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Balch Fieldhouse at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff2_bachFieldhouse_001.tif","https://ark.colorado.edu/ark:/47540/8d3d2z662049","6bc4638974fcfff8d139977b3d8790ee","University of Colorado Boulder Libraries Archives","Box 1 | Folder 2","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","1","1255181","5423","narv_cumuseum_b1ff2_bachFieldhouse_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~1~1255181"
"CU Campus Building Collection","University of Colorado Boulder, Balch Fieldhouse under construction","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1936-06-23","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Balch Fieldhouse at the University of Colorado Boulder. The building appears to be under construction.","Text on back of photograph: No. 13481 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff2_bachFieldhouse_003.tif","https://ark.colorado.edu/ark:/47540/hp4s5t90z3d1","6bc4638974fcfff8d139977b3d8790ee","University of Colorado Boulder Libraries Archives","Box 1 | Folder 2","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","2","1255180","5423","narv_cumuseum_b1ff2_bachFieldhouse_003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~2~1255180"
"CU Campus Building Collection","University of Colorado Boulder, Barracks","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","Spring 1947","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of Veterans Village barracks being built at the University of Colorado Boulder for Veteran's and their families.","","","Barracks","http://id.worldcat.org/fast/827721","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Veterans--Housing","http://id.worldcat.org/fast/1165744","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","University of Colorado Boulder, Quonset Huts","constituent","narv_cumuseum_b1ff3_veteransVillage_003.tif","Informational note about the University of Colorado Boulder, Barracks","constituent","narv_cumuseum_b1ff3_veteransVillage_005.tif","","","","narv_cumuseum_b1ff3_veteransVillage_001.tif","https://ark.colorado.edu/ark:/47540/hc57110562kp","885e43295a9f383e85b39122c4f888ee","University of Colorado Boulder Libraries Archives","Box 1 | Folder 3","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","3","1255183","5423","narv_cumuseum_b1ff3_veteransVillage_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~3~1255183"
"CU Campus Building Collection","University of Colorado Boulder, Chemistry Building","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1924","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Chemistry Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff4_oldChemistry_003.tif","https://ark.colorado.edu/ark:/47540/ns771280x62f","299ad5e329f971a96f4b57e0f66779f5","University of Colorado Boulder Libraries Archives","Box 1 | Folder 4","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","7","1255187","5423","narv_cumuseum_b1ff4_oldChemistry_003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~7~1255187"
"CU Campus Building Collection","University of Colorado Boulder, Chemistry Building","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Chemistry Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff4_oldChemistry_001.tif","https://ark.colorado.edu/ark:/47540/dv5n3v0619kd","299ad5e329f971a96f4b57e0f66779f5","University of Colorado Boulder Libraries Archives","Box 1 | Folder 4","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","6","1255185","5423","narv_cumuseum_b1ff4_oldChemistry_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~6~1255185"
"CU Campus Building Collection","University of Colorado Boulder, Chemistry Building under construction","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1950","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Chemistry Building at the University of Colorado Boulder while it is under construction.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff4_oldChemistry_005.tif","https://ark.colorado.edu/ark:/47540/420m5m1976nm","299ad5e329f971a96f4b57e0f66779f5","University of Colorado Boulder Libraries Archives","Box 1 | Folder 4","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","8","1255186","5423","narv_cumuseum_b1ff4_oldChemistry_005.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~8~1255186"
"CU Campus Building Collection","University of Colorado Boulder, Cottage No. 1","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a cottage, women's building, at the University of Colorado Boulder.","","","Cottages","http://id.worldcat.org/fast/880849","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff6_cottage1_001.tif","https://ark.colorado.edu/ark:/47540/kf5m6b8175pq","351f4fdb5b73d012eda76f1dc178fc95","University of Colorado Boulder Libraries Archives","Box 1 | Folder 6","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","9","1255188","5423","narv_cumuseum_b1ff6_cottage1_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~9~1255188"
"CU Campus Building Collection","University of Colorado Boulder, Engineering I Building (Hunter)","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Engineering I Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff16_engineeringI_004.tif","https://ark.colorado.edu/ark:/47540/275b8d287126","a525ee62b0ad67a1cd909097d2e009b9","University of Colorado Boulder Libraries Archives","Box 1 | Folder 16","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","17","1255195","5423","narv_cumuseum_b1ff16_engineeringI_004.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~17~1255195"
"CU Campus Building Collection","University of Colorado Boulder, Engineering I Building (Hunter) under construction","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Engineering I Building at the University of Colorado Boulder under construction.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff16_engineeringI_001.tif","https://ark.colorado.edu/ark:/47540/v21f9m57g19m","a525ee62b0ad67a1cd909097d2e009b9","University of Colorado Boulder Libraries Archives","Box 1 | Folder 16","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","15","1255194","5423","narv_cumuseum_b1ff16_engineeringI_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~15~1255194"
"CU Campus Building Collection","University of Colorado Boulder, Engineering I Building (Hunter) under construction","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Engineering I Building at the University of Colorado Boulder under construction.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff16_engineeringI_002.tif","https://ark.colorado.edu/ark:/47540/725k1144t6hc","a525ee62b0ad67a1cd909097d2e009b9","University of Colorado Boulder Libraries Archives","Box 1 | Folder 16","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","16","1255196","5423","narv_cumuseum_b1ff16_engineeringI_002.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~16~1255196"
"CU Campus Building Collection","University of Colorado Boulder, Farrand and Other dormitories","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of Farrand Hall at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff11_farrandHall_001.tif","https://ark.colorado.edu/ark:/47540/4m9j3343p0cb","e018b6b87fbe9d7251b259a5d7334517","University of Colorado Boulder Libraries Archives","Box 1 | Folder 11","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","12","1255191","5423","narv_cumuseum_b1ff11_farrandHall_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~12~1255191"
"CU Campus Building Collection","University of Colorado Boulder, Farrand and Other dormitories aerial","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","aerial photographs","http://vocab.getty.edu/page/aat/300128222","1947-03-21","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","An aerial photograph of Farrand Hall and other dormitories at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff11_farrandHall_002.tif","https://ark.colorado.edu/ark:/47540/742c238940z9","e018b6b87fbe9d7251b259a5d7334517","University of Colorado Boulder Libraries Archives","Box 1 | Folder 11","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","13","1255192","5423","narv_cumuseum_b1ff11_farrandHall_002.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~13~1255192"
"CU Campus Building Collection","University of Colorado Boulder, Geology Building","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1910-1926","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","TThis digitized photograph was edited from the original to fix a tear in the top right corner of the photograph.","A photograph of the Geology Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff18_geology_002_edited.tif","https://ark.colorado.edu/ark:/47540/ht1v8n05z5v2","310aa74eb56cd16c8c0af250bf565acb","University of Colorado Boulder Libraries Archives","Box 1 | Folder 18","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","19","1255198","5423","narv_cumuseum_b1ff18_geology_002_edited.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~19~1255198"
"CU Campus Building Collection","University of Colorado Boulder, Geology Building","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Geology Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff18_geology_001.tif","https://ark.colorado.edu/ark:/47540/cj214s42k38n","310aa74eb56cd16c8c0af250bf565acb","University of Colorado Boulder Libraries Archives","Box 1 | Folder 18","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","18","1255197","5423","narv_cumuseum_b1ff18_geology_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~18~1255197"
"CU Campus Building Collection","University of Colorado Boulder, Gymnasium (Men) under construction","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1924-05-03","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of Carlson (Men's) Gymnasium at the University of Colorado Boulder while it is under construction.","Text on back of photograph: No. 5055 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Gymnasiums","http://id.worldcat.org/fast/949578","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff21_carlsonGymConst_001.tif","https://ark.colorado.edu/ark:/47540/j6741w53j9ks","2852fe3986d231860b9b747c9a6f584d","University of Colorado Boulder Libraries Archives","Box 1 | Folder 21","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","20","1255199","5423","narv_cumuseum_b1ff21_carlsonGymConst_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~20~1255199"
"CU Campus Building Collection","University of Colorado Boulder, Gymnasium (Old)","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1910-1915","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the old Gymnasium at the University of Colorado Boulder.","Text on back of photograph: Gymnasium (Later Theater). Torn down approx 1937.","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Gymnasiums","http://id.worldcat.org/fast/949578","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff23_oldGymnasium_001.tif","https://ark.colorado.edu/ark:/47540/34247010h8j5","b23f6b8ef6be0ccc94473da071525e1b","University of Colorado Boulder Libraries Archives","Box 1 | Folder 23","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","21","1255206","5423","narv_cumuseum_b1ff23_oldGymnasium_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~21~1255206"
